d1,d2,d3,d4
7.48456151231753,14.4377771976863,9,0
12.4411230982431,16.3364567531174,12,20
11.2241188284369,11.5638386020695,5,0
10.4970973239466,17.2186164965953,8,20
7.77523944297233,16.444008791852,10,0
10.5217340289464,5.41226313231308,10,20
14.0183896739926,13.8207282000512,18,0
9.54211094935617,0.301879645194654,6,0
11.1849331153751,14.6430543159287,9,0
9.20790877323771,4.76862502772864,12,20
9.46060638223338,14.4377771976863,13,0
11.9093972591118,16.3364567531174,17,20
9.6998599564355,11.5638386020695,14,0
13.011983593945,17.2186164965953,13,0
8.49087614061273,16.444008791852,9,0
7.6558404398431,5.41226313231308,12,0
12.5998653458691,13.8207282000512,14,20
5.3639876752796,0.301879645194654,11,0
11.3332621836419,14.6430543159287,11,0
8.43952544880739,4.76862502772864,18,20
8.44869917417814,14.4377771976863,14,0
8.49834790494153,16.3364567531174,12,20
11.8606121211854,11.5638386020695,10,20
7.65892333829455,17.2186164965953,14,20
9.35613085937204,16.444008791852,9,0
8.33347776527373,5.41226313231308,8,0
9.05932743231297,13.8207282000512,13,0
9.12940311446627,0.301879645194654,11,20
8.49069463233171,14.6430543159287,10,20
9.43745745153313,4.76862502772864,11,0
5.47183070950062,14.4377771976863,17,20
10.7612836648511,16.3364567531174,11,0
9.99065982667689,11.5638386020695,8,20
12.5992311505561,17.2186164965953,9,20
8.77215621329252,16.444008791852,6,20
10.4336852452222,5.41226313231308,7,0
11.4126272950901,13.8207282000512,8,0
6.85513933648413,0.301879645194654,7,0
10.1089471397853,14.6430543159287,12,0
10.7780188141563,4.76862502772864,5,0
10.7717449295866,14.4377771976863,9,0
12.06855973148,16.3364567531174,11,0
7.6393328694102,11.5638386020695,12,0
9.13334621653548,17.2186164965953,5,20
13.9903082325799,16.444008791852,14,20
14.8187564426173,5.41226313231308,7,20
9.72959594048244,13.8207282000512,10,20
10.1932139885207,0.301879645194654,7,0
11.4038365211684,14.6430543159287,14,20
9.57254753810268,4.76862502772864,19,0
11.0395364979599,14.4377771976863,12,20
8.38323727019666,16.3364567531174,13,0
7.08003751405267,11.5638386020695,11,0
8.68828785063295,17.2186164965953,5,0
8.73640041433346,16.444008791852,15,0
10.3901840709217,5.41226313231308,8,20
11.0028836659775,13.8207282000512,10,20
5.78296899816076,0.301879645194654,10,20
8.97766397715467,14.6430543159287,8,20
8.46199706469113,4.76862502772864,14,0
11.5215606040768,14.4377771976863,11,0
9.96934190948646,16.3364567531174,8,0
13.6827070517107,11.5638386020695,8,0
10.1149886259819,17.2186164965953,10,20
9.84624991121646,16.444008791852,10,0
8.96984474828466,5.41226313231308,8,0
9.821969721091,13.8207282000512,8,0
10.9643990525874,0.301879645194654,8,20
11.8849494720413,14.6430543159287,7,20
9.0028901271247,4.76862502772864,10,0
11.1794175931,14.4377771976863,11,0
10.4567058122777,16.3364567531174,13,0
9.50143113456035,11.5638386020695,15,20
5.77533921313375,17.2186164965953,11,0
9.15355169467161,16.444008791852,11,0
10.161731854164,5.41226313231308,11,20
8.81495701767226,13.8207282000512,4,20
10.1585131690504,0.301879645194654,5,0
10.1022588602227,14.6430543159287,10,0
7.99069330424651,4.76862502772864,7,20
12.4044230632433,14.4377771976863,10,20
10.3839467345072,16.3364567531174,12,0
10.0134746774604,11.5638386020695,8,0
13.9209407713023,17.2186164965953,10,20
7.38340622379843,16.444008791852,16,0
10.9143343851381,5.41226313231308,11,0
6.6756495102181,13.8207282000512,8,0
8.11569918131032,0.301879645194654,11,20
7.14458862467154,14.6430543159287,12,0
10.1487636636802,4.76862502772864,4,20
10.011392655069,14.4377771976863,13,20
10.609935530013,16.3364567531174,12,0
9.01519895344346,11.5638386020695,11,0
6.81015213955453,17.2186164965953,8,0
11.455941195054,16.444008791852,11,0
8.30683528825783,5.41226313231308,7,20
7.71931396828215,13.8207282000512,8,20
10.5627817370634,0.301879645194654,9,0
6.39432877668116,14.6430543159287,13,20
10.3207476561187,4.76862502772864,10,0
7.23733834284111,14.4377771976863,16,0
10.7048722115664,16.3364567531174,11,0
10.2503431488308,11.5638386020695,15,20
9.72589848743209,17.2186164965953,7,0
10.1198011070409,16.444008791852,5,0
10.1143083134055,5.41226313231308,9,0
10.3079461080562,13.8207282000512,8,20
14.4301424990089,0.301879645194654,8,0
10.6924693345617,14.6430543159287,8,0
9.21425615890297,4.76862502772864,14,20
12.358184461587,14.4377771976863,11,0
10.8371599235018,16.3364567531174,5,20
10.2401387339004,11.5638386020695,9,20
9.35852831341863,17.2186164965953,9,0
11.2924718330344,16.444008791852,12,20
9.41563016949552,5.41226313231308,7,0
10.7674323913061,13.8207282000512,8,0
7.70560932729783,0.301879645194654,14,0
10.2295658106559,14.6430543159287,9,0
9.43566586755759,4.76862502772864,18,20
13.4214402206661,14.4377771976863,7,20
11.2775140186371,16.3364567531174,12,20
11.3356438972464,11.5638386020695,11,0
11.8793589684795,17.2186164965953,17,20
12.7955649561429,16.444008791852,10,20
10.3410273310858,5.41226313231308,13,20
10.8843768881713,13.8207282000512,7,0
11.5102013186329,0.301879645194654,9,0
11.3720387507258,14.6430543159287,13,20
13.1840807942811,4.76862502772864,5,20
13.5450001738854,14.4377771976863,12,0
12.714539778022,16.3364567531174,13,0
14.3945839308804,11.5638386020695,11,20
13.4767600275917,17.2186164965953,14,20
8.13771741635601,16.444008791852,12,20
13.059116782685,5.41226313231308,5,20
8.32559920771439,13.8207282000512,15,0
9.4824517567364,0.301879645194654,5,0
12.241095817538,14.6430543159287,10,0
11.74284132488,4.76862502772864,11,20
10.1554211538845,14.4377771976863,4,0
8.62644662423744,16.3364567531174,8,20
6.90573115527816,11.5638386020695,14,20
10.1055130845891,17.2186164965953,8,20
13.7658713025356,16.444008791852,12,0
10.7758857451451,5.41226313231308,10,0
4.88214686870911,13.8207282000512,15,20
8.69665007138423,0.301879645194654,14,0
16.0072817312634,14.6430543159287,7,0
9.00433692863083,4.76862502772864,14,20
11.9228533845386,14.4377771976863,3,0
9.82025089942205,16.3364567531174,8,0
12.0057753394661,11.5638386020695,7,0
9.24474400287355,17.2186164965953,8,0
11.2047883895875,16.444008791852,11,20
13.1088527209215,5.41226313231308,10,0
11.9075998894248,13.8207282000512,10,20
8.32619542720892,0.301879645194654,7,20
11.2198876282348,14.6430543159287,3,0
9.65230826934205,4.76862502772864,8,20
9.55885469126168,14.4377771976863,6,0
12.9272370174673,16.3364567531174,13,0
11.7164698660706,11.5638386020695,8,0
8.59217725710151,17.2186164965953,7,0
11.0672778797491,16.444008791852,11,0
9.38480027037278,5.41226313231308,10,20
11.6767299201314,13.8207282000512,14,0
9.69950287019839,0.301879645194654,9,20
6.81129545875706,14.6430543159287,7,20
10.1590324231713,4.76862502772864,9,0
9.10716070457417,14.4377771976863,9,0
8.32557673364415,16.3364567531174,10,20
11.454892753694,11.5638386020695,4,0
12.5285023997054,17.2186164965953,11,0
6.77345541655474,16.444008791852,15,0
12.3828606840094,5.41226313231308,12,20
8.38352200787762,13.8207282000512,9,20
8.72373987003018,0.301879645194654,10,0
8.90561319818654,14.6430543159287,8,20
10.4636106471286,4.76862502772864,11,20
10.0433160178959,14.4377771976863,7,0
7.34407273996155,16.3364567531174,7,0
9.93428724222163,11.5638386020695,8,20
12.7450936609357,17.2186164965953,13,20
10.9043954079816,16.444008791852,11,20
9.28518453365637,5.41226313231308,4,20
12.9357845207666,13.8207282000512,7,20
13.3553342007877,0.301879645194654,14,0
9.98907966323637,14.6430543159287,11,20
8.21881158300928,4.76862502772864,6,20
8.62687799196114,14.4377771976863,12,20
8.85463063023713,16.3364567531174,8,20
12.3913793095996,11.5638386020695,9,0
11.9758082996175,17.2186164965953,12,20
8.73152186587437,16.444008791852,10,0
10.6668474436732,5.41226313231308,10,0
10.0402445395968,13.8207282000512,7,20
7.33235741547174,0.301879645194654,15,0
8.2671563130608,14.6430543159287,5,20
14.0142626884559,4.76862502772864,9,20
12.5633392146716,14.4377771976863,8,20
9.21788926793634,16.3364567531174,6,20
9.57576387717899,11.5638386020695,14,0
11.7794358606168,17.2186164965953,7,20
8.13311617847429,16.444008791852,11,0
7.17363502192757,5.41226313231308,11,20
12.8703138801527,13.8207282000512,9,0
6.51502407394274,0.301879645194654,11,0
6.3552583718912,14.6430543159287,7,20
14.0193780048534,4.76862502772864,15,20
7.65780264482073,14.4377771976863,5,0
8.71054414693567,16.3364567531174,14,0
11.0012919140006,11.5638386020695,8,0
13.9498544814666,17.2186164965953,8,0
12.3134841717734,16.444008791852,9,20
12.2841835897264,5.41226313231308,7,0
6.43118049782612,13.8207282000512,10,0
10.7502570962129,0.301879645194654,7,20
10.2673739392746,14.6430543159287,11,20
9.08683365706382,4.76862502772864,9,20
12.5138409628681,14.4377771976863,18,20
12.818172609201,16.3364567531174,13,20
11.4786780793554,11.5638386020695,6,0
9.49167107571133,17.2186164965953,9,20
13.167924761328,16.444008791852,14,0
10.8984031114567,5.41226313231308,4,20
9.94412569184798,13.8207282000512,5,0
9.4637068035662,0.301879645194654,13,20
6.7624847756565,14.6430543159287,9,0
8.2097682539128,4.76862502772864,16,20
11.649944997206,14.4377771976863,9,20
10.8339884291484,16.3364567531174,4,0
9.46616666724772,11.5638386020695,13,20
9.77812794445165,17.2186164965953,7,0
7.1203623094163,16.444008791852,9,0
9.71919056675046,5.41226313231308,17,20
9.34448317489196,13.8207282000512,13,20
10.9708759297325,0.301879645194654,14,0
11.8757788715758,14.6430543159287,12,20
12.5359612027597,4.76862502772864,6,20
10.3628404373453,14.4377771976863,8,0
8.69642792396413,16.3364567531174,4,0
10.0663371316632,11.5638386020695,11,0
8.60067304095478,17.2186164965953,10,20
9.73401604609764,16.444008791852,6,0
12.160440695831,5.41226313231308,6,0
12.923920577818,13.8207282000512,10,20
5.93586586509395,0.301879645194654,6,0
8.31258750175425,14.6430543159287,10,0
11.8983579381642,4.76862502772864,7,0
9.617630796518,14.4377771976863,12,20
8.83366615540299,16.3364567531174,6,0
10.9576216090297,11.5638386020695,6,0
7.40048245909735,17.2186164965953,13,20
7.1681846456887,16.444008791852,10,0
8.14198053129064,5.41226313231308,10,0
9.93285169633345,13.8207282000512,11,0
11.0124242604591,0.301879645194654,13,0
8.77496129056813,14.6430543159287,15,20
12.3616539102672,4.76862502772864,10,20
12.8279125625221,14.4377771976863,4,0
11.404271326294,16.3364567531174,12,0
10.7701660549349,11.5638386020695,16,20
9.26116535485142,17.2186164965953,10,0
12.1449418058925,16.444008791852,5,0
8.95936057267754,5.41226313231308,9,0
9.89761052487302,13.8207282000512,9,0
5.87094055082188,0.301879645194654,7,20
13.1548155769737,14.6430543159287,11,0
7.16581940877539,4.76862502772864,9,0
11.5898967206219,14.4377771976863,4,20
9.04743040445873,16.3364567531174,16,20
11.8934887461711,11.5638386020695,9,20
11.8641861184295,17.2186164965953,6,20
9.43668514944241,16.444008791852,7,20
10.1282287911665,5.41226313231308,9,20
4.00901554001641,13.8207282000512,11,20
11.6300204903619,0.301879645194654,6,20
11.8628274217363,14.6430543159287,13,20
12.2255058045737,4.76862502772864,9,0
12.700344735783,14.4377771976863,9,0
12.6368836636335,16.3364567531174,18,20
12.8904230297698,11.5638386020695,12,20
9.02547502782027,17.2186164965953,10,20
8.89039342332677,16.444008791852,13,20
8.75438401460141,5.41226313231308,10,0
4.90851253484175,13.8207282000512,10,0
9.91111660166938,0.301879645194654,6,20
8.49222934719243,14.6430543159287,14,0
11.611373580156,4.76862502772864,8,0
7.51299250026648,14.4377771976863,9,20
11.658472723771,16.3364567531174,13,0
9.56394654724762,11.5638386020695,5,20
12.4664892416898,17.2186164965953,8,0
9.98933476713268,16.444008791852,11,20
11.8323380884676,5.41226313231308,12,0
10.85628719432,13.8207282000512,12,20
12.2272646408234,0.301879645194654,9,20
13.308609536093,14.6430543159287,12,0
7.6680516478844,4.76862502772864,11,0
8.65535792001135,14.4377771976863,12,0
13.294200913613,16.3364567531174,6,0
8.7732634522463,11.5638386020695,11,0
10.7171940078245,17.2186164965953,9,20
11.8146242450671,16.444008791852,18,20
10.4605618676771,5.41226313231308,10,0
10.701628813131,13.8207282000512,11,0
10.9331073162881,0.301879645194654,12,20
10.4923386033765,14.6430543159287,5,0
11.0797613804746,4.76862502772864,6,20
8.3404276878155,14.4377771976863,7,0
9.0732165894353,16.3364567531174,16,20
15.2348979818521,11.5638386020695,11,0
10.8675863642081,17.2186164965953,9,20
9.37806303243441,16.444008791852,10,0
11.7568042178899,5.41226313231308,10,0
11.6586801869943,13.8207282000512,4,20
11.1902765184847,0.301879645194654,8,20
11.2649816548634,14.6430543159287,14,0
11.9074955234506,4.76862502772864,10,20
12.6268278777312,14.4377771976863,19,0
10.4109875394652,16.3364567531174,11,0
6.77706455658101,11.5638386020695,8,0
9.02118934005194,17.2186164965953,12,20
10.1217358074389,16.444008791852,9,0
9.75461840081787,5.41226313231308,8,20
9.98529158802123,13.8207282000512,7,0
10.6920089916414,0.301879645194654,8,20
9.41043308908201,14.6430543159287,15,0
11.203039728286,4.76862502772864,11,0
6.00897275032774,14.4377771976863,9,0
10.2457253520884,16.3364567531174,12,20
7.93931308346407,11.5638386020695,7,20
8.38038030661103,17.2186164965953,7,0
10.9496525182628,16.444008791852,13,20
10.0503167466464,5.41226313231308,7,0
8.23979672765611,13.8207282000512,9,20
11.9723107565487,0.301879645194654,6,20
8.84698863879783,14.6430543159287,12,20
10.6669039125309,4.76862502772864,14,20
9.88081970646269,14.4377771976863,12,20
10.1626325374565,16.3364567531174,12,20
9.28775737068718,11.5638386020695,13,20
9.95127415484923,17.2186164965953,10,20
8.49636554486265,16.444008791852,6,20
9.8020755248265,5.41226313231308,10,0
7.017697566944,13.8207282000512,13,0
12.4323754555186,0.301879645194654,12,20
9.47174008516696,14.6430543159287,5,0
11.246503739671,4.76862502772864,9,20
9.02802105163024,14.4377771976863,10,20
7.76600611263254,16.3364567531174,9,0
10.0084126178446,11.5638386020695,10,0
11.9399891471664,17.2186164965953,13,0
11.8426854799908,16.444008791852,11,20
10.4615557064583,5.41226313231308,12,20
14.6812422886426,13.8207282000512,11,20
8.82064738293428,0.301879645194654,4,0
11.1751260715079,14.6430543159287,9,0
12.1067818394566,4.76862502772864,9,0
10.8569144522962,14.4377771976863,16,20
9.27930845121418,16.3364567531174,7,20
11.1637145811119,11.5638386020695,10,0
6.54408966973858,17.2186164965953,17,20
13.9737960514212,16.444008791852,8,20
8.52430394839763,5.41226313231308,9,0
12.343537334836,13.8207282000512,14,0
8.51576832072123,0.301879645194654,15,0
11.1822873212306,14.6430543159287,5,0
8.5109264989462,4.76862502772864,10,20
8.6993929587731,14.4377771976863,9,20
9.92182172259202,16.3364567531174,10,20
10.3877736740499,11.5638386020695,18,20
8.3655894174746,17.2186164965953,9,0
9.2433862236836,16.444008791852,10,20
9.24768238315768,5.41226313231308,15,0
9.27555959476247,13.8207282000512,16,0
7.47037051871951,0.301879645194654,2,0
9.7080645180431,14.6430543159287,8,0
9.11877691465248,4.76862502772864,11,0
9.40638711365934,14.4377771976863,8,0
13.4046701800136,16.3364567531174,9,20
9.81260399614746,11.5638386020695,8,20
12.3850996030059,17.2186164965953,11,20
9.6206465926583,16.444008791852,14,0
11.159061560201,5.41226313231308,17,20
7.99077342725476,13.8207282000512,12,20
11.7732351906161,0.301879645194654,8,0
6.90080411590883,14.6430543159287,15,20
10.6721242051972,4.76862502772864,11,0
6.71399557485347,14.4377771976863,7,20
4.93460344339451,16.3364567531174,8,20
10.5112883689937,11.5638386020695,11,0
11.4824005351807,17.2186164965953,11,0
9.57450771563325,16.444008791852,9,20
10.6715555214783,5.41226313231308,3,20
10.7844049886495,13.8207282000512,16,20
9.64172879700237,0.301879645194654,6,20
12.8271145077289,14.6430543159287,13,20
13.7384666067501,4.76862502772864,6,20
5.92003714220349,14.4377771976863,10,0
11.7486919615692,16.3364567531174,5,20
10.3058969559916,11.5638386020695,5,20
11.3269727776562,17.2186164965953,11,0
7.63283297445972,16.444008791852,15,20
6.06145027565009,5.41226313231308,11,0
8.58506997877176,13.8207282000512,17,20
9.27476384847905,0.301879645194654,9,0
9.48194084600182,14.6430543159287,10,0
9.95482971270275,4.76862502772864,12,20
7.16767111149993,14.4377771976863,9,0
10.4859085652231,16.3364567531174,9,20
11.007765484332,11.5638386020695,10,20
5.42555477014918,17.2186164965953,11,0
10.58839248276,16.444008791852,8,0
11.3986991308098,5.41226313231308,10,0
7.4000531502372,13.8207282000512,8,20
9.76056021052099,0.301879645194654,6,20
11.3205588252862,14.6430543159287,7,20
11.0230402949232,4.76862502772864,9,20
12.1983454374728,14.4377771976863,6,20
9.82124516994231,16.3364567531174,12,20
7.52438704603765,11.5638386020695,8,20
9.58665013765688,17.2186164965953,8,0
10.0263054899131,16.444008791852,8,20
10.4730382019047,5.41226313231308,11,0
10.2632936573588,13.8207282000512,7,0
9.09992654872193,0.301879645194654,12,20
8.12323074788418,14.6430543159287,9,0
10.4399729186786,4.76862502772864,8,20
6.09198942315326,14.4377771976863,14,0
11.9840882420088,16.3364567531174,9,0
8.00505774636866,11.5638386020695,10,0
10.6276175189047,17.2186164965953,8,20
12.3674753102372,16.444008791852,8,0
5.95231745923879,5.41226313231308,10,20
10.0107274011842,13.8207282000512,6,20
10.0264541125967,0.301879645194654,15,0
12.015029981146,14.6430543159287,12,0
7.92999899883214,4.76862502772864,10,0
8.51141765088023,14.4377771976863,11,0
7.67259786512399,16.3364567531174,19,20
10.1457904963232,11.5638386020695,6,20
9.94336820639481,17.2186164965953,10,20
8.49066925251018,16.444008791852,8,20
5.21884516009617,5.41226313231308,13,0
13.0794446557775,13.8207282000512,8,20
5.4540179202221,0.301879645194654,10,20
7.18903744223779,14.6430543159287,9,0
10.0518675671339,4.76862502772864,6,0
9.80263134286588,14.4377771976863,10,0
9.87438904192455,16.3364567531174,7,0
5.48349805192197,11.5638386020695,11,0
12.5049850253967,17.2186164965953,12,0
8.26539315104762,16.444008791852,8,0
6.06457811620707,5.41226313231308,8,0
8.91664444867477,13.8207282000512,10,20
8.46931889303362,0.301879645194654,9,0
9.57061183317098,14.6430543159287,6,0
8.30474844182292,4.76862502772864,11,20
11.3771780376258,14.4377771976863,14,20
10.0325056885912,16.3364567531174,9,20
8.28095531957841,11.5638386020695,9,20
8.81656766108374,17.2186164965953,11,20
9.06845842534282,16.444008791852,10,0
10.5366213239529,5.41226313231308,13,0
6.4649687415826,13.8207282000512,11,0
9.81983256472028,0.301879645194654,11,0
7.44707880007546,14.6430543159287,11,20
12.1679105554996,4.76862502772864,10,0
11.713508126291,14.4377771976863,10,0
11.3203116002525,16.3364567531174,15,20
5.28549740763904,11.5638386020695,7,20
9.77029542309895,17.2186164965953,17,20
8.71687816171108,16.444008791852,13,0
10.1749937824398,5.41226313231308,9,0
9.35304190388193,13.8207282000512,9,0
10.971520472379,0.301879645194654,9,0
6.72272565536905,14.6430543159287,15,0
5.69496604314038,4.76862502772864,13,20
8.43759343432127,14.4377771976863,9,0
12.914801365453,16.3364567531174,5,0
11.0715575376075,11.5638386020695,8,0
9.59296929904517,17.2186164965953,11,20
14.1837657686213,16.444008791852,9,0
9.23446110280953,5.41226313231308,9,0
9.05558924133903,13.8207282000512,6,20
10.7519314668701,0.301879645194654,11,20
12.4968790989761,14.6430543159287,9,20
7.84333086268993,4.76862502772864,10,20
8.75107363304438,14.4377771976863,9,20
6.36581574491236,16.3364567531174,7,20
10.0772554134612,11.5638386020695,12,0
10.3188101353601,17.2186164965953,10,20
10.0560449609687,16.444008791852,9,20
11.1902332960884,5.41226313231308,9,0
11.485658896175,13.8207282000512,8,20
8.94842858032979,0.301879645194654,9,0
7.03548435691825,14.6430543159287,9,20
10.2617238622299,4.76862502772864,12,0
8.31600430516292,14.4377771976863,11,0
10.46060395112,16.3364567531174,13,20
11.1172891315206,11.5638386020695,15,20
8.3958960372195,17.2186164965953,12,0
7.52248865946732,16.444008791852,17,0
10.5604614653453,5.41226313231308,8,20
10.8802309468335,13.8207282000512,12,20
12.9956022588862,0.301879645194654,12,0
7.24209220029388,14.6430543159287,12,20
8.72498971619498,4.76862502772864,8,20
11.0324856637537,14.4377771976863,6,0
9.63801879156316,16.3364567531174,14,20
13.9481475243769,11.5638386020695,13,20
8.43468668534644,17.2186164965953,13,0
5.58968245220021,16.444008791852,11,0
9.52399378127335,5.41226313231308,8,20
12.6179097880104,13.8207282000512,8,20
8.27730586555278,0.301879645194654,9,20
9.53363807648193,14.6430543159287,11,0
10.4147900287097,4.76862502772864,7,20
11.3115429729112,14.4377771976863,6,20
5.79588569443752,16.3364567531174,5,20
10.5210146647232,11.5638386020695,17,0
9.94181632045248,17.2186164965953,7,20
11.1656800110378,16.444008791852,6,0
11.8903193789633,5.41226313231308,8,0
11.4714321777586,13.8207282000512,11,0
10.1152863912528,0.301879645194654,9,0
9.35626494776341,14.6430543159287,15,20
8.83665834374754,4.76862502772864,10,0
9.32423055716132,14.4377771976863,9,0
11.0704787236315,16.3364567531174,11,20
11.2866277794179,11.5638386020695,14,20
8.56336435563679,17.2186164965953,10,0
9.3932711730019,16.444008791852,6,0
8.40258580673569,5.41226313231308,14,0
11.200941015156,13.8207282000512,11,0
12.7479910083785,0.301879645194654,4,20
10.4726833117909,14.6430543159287,9,0
9.13584137987258,4.76862502772864,6,20
10.6465307312941,14.4377771976863,12,20
8.85232903877009,16.3364567531174,13,0
8.24688760525889,11.5638386020695,7,20
10.8227461308596,17.2186164965953,15,20
8.99561301058042,16.444008791852,11,0
8.80940185126539,5.41226313231308,13,20
9.88268325886787,13.8207282000512,13,0
11.6474826010333,0.301879645194654,6,20
6.69887956058061,14.6430543159287,11,20
9.24746285949578,4.76862502772864,7,20
11.0722046822979,14.4377771976863,10,0
8.51897077107776,16.3364567531174,7,0
9.96217566520191,11.5638386020695,11,0
7.82286834390609,17.2186164965953,8,20
10.531120227108,16.444008791852,9,0
7.98508917072872,5.41226313231308,8,20
9.16937630389014,13.8207282000512,14,0
7.72298408208149,0.301879645194654,16,0
9.03894783968482,14.6430543159287,6,20
8.2563866810215,4.76862502772864,11,20
10.8629027080247,14.4377771976863,15,0
7.99923043567446,16.3364567531174,16,20
10.0846592946906,11.5638386020695,14,0
11.349003459356,17.2186164965953,8,20
14.5031878951595,16.444008791852,4,0
9.97072737212705,5.41226313231308,6,0
8.93179756083146,13.8207282000512,9,20
9.34194496398811,0.301879645194654,10,0
9.43997544878233,14.6430543159287,7,0
11.9685067052096,4.76862502772864,10,0
12.8655702579209,14.4377771976863,9,20
8.68295045490996,16.3364567531174,9,20
6.24508509212831,11.5638386020695,9,0
8.07202163343723,17.2186164965953,6,20
9.33879728046081,16.444008791852,8,20
11.0768167080061,5.41226313231308,11,0
8.83628922946068,13.8207282000512,6,20
6.21095421070765,0.301879645194654,9,0
9.4233312293854,14.6430543159287,12,20
10.9641348212169,4.76862502772864,12,0
8.95824211172298,14.4377771976863,6,0
11.4553058774055,16.3364567531174,9,0
9.75124798882902,11.5638386020695,16,0
7.47266873472495,17.2186164965953,12,0
9.64088552997122,16.444008791852,9,20
13.1453479852385,5.41226313231308,8,0
7.81310620781943,13.8207282000512,14,0
9.76716754051575,0.301879645194654,11,20
12.8072959940705,14.6430543159287,10,0
12.9141846753849,4.76862502772864,5,0
15.8432466376632,14.4377771976863,11,0
9.5994224888655,16.3364567531174,10,0
12.9579917218363,11.5638386020695,11,0
8.67908504497498,17.2186164965953,13,20
12.5702927665288,16.444008791852,8,20
7.97954766933925,5.41226313231308,12,0
10.8562279128185,13.8207282000512,16,20
10.849494662476,0.301879645194654,9,0
9.6022544449428,14.6430543159287,12,0
9.09960330831845,4.76862502772864,12,20
9.23475679569885,14.4377771976863,6,0
11.1284533672621,16.3364567531174,8,0
10.4162558893282,11.5638386020695,11,0
9.01171934244674,17.2186164965953,9,20
8.87914036372286,16.444008791852,10,20
6.19622627215868,5.41226313231308,4,20
11.9287058228668,13.8207282000512,6,0
12.4535841904086,0.301879645194654,14,20
11.4819782459644,14.6430543159287,11,20
11.766646442099,4.76862502772864,22,0
11.8141301600175,14.4377771976863,12,0
11.2493059357509,16.3364567531174,12,20
11.2626333056874,11.5638386020695,5,20
12.5598887938684,17.2186164965953,6,20
7.73214361865673,16.444008791852,8,20
11.4549287553735,5.41226313231308,11,0
9.99143809379886,13.8207282000512,16,0
16.386961856129,0.301879645194654,11,20
9.45568120190641,14.6430543159287,7,20
8.91957851819154,4.76862502772864,7,0
10.7360308270267,14.4377771976863,12,0
13.293369633012,16.3364567531174,12,20
10.0664740616345,11.5638386020695,14,20
14.2283683605388,17.2186164965953,2,20
7.28657467282927,16.444008791852,8,0
7.95392811526969,5.41226313231308,10,20
12.8394827547054,13.8207282000512,14,20
11.0079410207177,0.301879645194654,11,0
6.35210257926182,14.6430543159287,5,20
7.60564619599798,4.76862502772864,10,0
10.67576417162,14.4377771976863,9,20
10.9087054645742,16.3364567531174,8,20
8.35666603406278,11.5638386020695,6,20
13.4995073402882,17.2186164965953,7,0
11.7943671499353,16.444008791852,10,0
6.38765084957205,5.41226313231308,10,20
8.98136505980041,13.8207282000512,12,20
13.2814050878766,0.301879645194654,9,20
11.6196994888695,14.6430543159287,12,0
10.8871459131348,4.76862502772864,8,20
8.05397604881289,14.4377771976863,7,0
9.90506026583794,16.3364567531174,11,0
9.19879002377439,11.5638386020695,5,0
9.49027724717754,17.2186164965953,16,20
12.9941544940703,16.444008791852,17,0
8.19904403349261,5.41226313231308,9,20
13.0650908949866,13.8207282000512,11,20
12.9380685848434,0.301879645194654,10,0
10.0411949416913,14.6430543159287,6,20
10.1212036416027,4.76862502772864,8,0
11.1936792604261,14.4377771976863,13,20
12.0401316170386,16.3364567531174,9,0
10.3466554943233,11.5638386020695,10,20
10.7224649585548,17.2186164965953,14,0
11.3344136826037,16.444008791852,10,20
9.43193755680702,5.41226313231308,8,0
11.2951507218694,13.8207282000512,17,20
5.05229912186217,0.301879645194654,9,20
12.3068970955168,14.6430543159287,10,0
9.80575675952922,4.76862502772864,9,20
9.81858520130299,14.4377771976863,9,0
11.2238599290099,16.3364567531174,8,20
11.8539163751551,11.5638386020695,15,20
9.56658702508063,17.2186164965953,15,0
11.9871241566749,16.444008791852,10,0
12.2731998245122,5.41226313231308,9,0
10.6276245055779,13.8207282000512,9,20
6.80994714878939,0.301879645194654,10,0
9.7867468894354,14.6430543159287,6,20
6.50728088280793,4.76862502772864,4,0
10.8096708409895,14.4377771976863,6,20
10.9309249997473,16.3364567531174,13,0
10.8295984617109,11.5638386020695,14,0
8.86613829267131,17.2186164965953,6,0
9.82933950513321,16.444008791852,11,0
8.02105429482331,5.41226313231308,7,20
12.7822568772792,13.8207282000512,9,20
10.148295645926,0.301879645194654,14,20
11.434009947244,14.6430543159287,6,0
9.92052412495118,4.76862502772864,10,20
8.91185425971371,14.4377771976863,4,20
7.09055461083728,16.3364567531174,15,0
9.6094891852167,11.5638386020695,7,0
9.71493733628379,17.2186164965953,15,0
11.2120910230268,16.444008791852,11,20
11.7946813660612,5.41226313231308,9,0
5.81402390900214,13.8207282000512,10,20
10.471785010397,0.301879645194654,10,0
12.6259859522245,14.6430543159287,8,20
9.17907229798477,4.76862502772864,8,20
5.86391634706619,14.4377771976863,11,0
11.7106373939593,16.3364567531174,9,20
11.3930327358764,11.5638386020695,9,0
11.6101725821827,17.2186164965953,6,0
8.44887291093879,16.444008791852,12,0
6.95146898477686,5.41226313231308,16,20
14.0276460710212,13.8207282000512,7,0
5.57748950080445,0.301879645194654,13,20
9.07199900117068,14.6430543159287,4,20
8.46401165457974,4.76862502772864,14,20
8.58486327963493,14.4377771976863,9,20
9.47663012591205,16.3364567531174,9,20
8.50777312995389,11.5638386020695,14,20
10.1528578262433,17.2186164965953,13,0
6.83880432804064,16.444008791852,6,0
